19 	 1 	 1000 	 means
21 	 1 	 1000 	 means
21 	 1 	 1000 	 means
21 	 1 	 1000 	 means
21 	 1 	 1000 	 means
22 	 1 	 1000 	 means
22 	 1 	 1000 	 means
22 	 1 	 1000 	 means
22 	 1 	 1000 	 means
22 	 1 	 1000 	 means
22 	 1 	 1000 	 means
22 	 1 	 1000 	 means
22 	 1 	 1000 	 means
23 	 1 	 1000 	 means
23 	 1 	 1000 	 means
23 	 1 	 1000 	 means
24 	 1 	 1000 	 means
24 	 1 	 1000 	 means
24 	 1 	 1000 	 means
25 	 1 	 1000 	 means
25 	 1 	 1000 	 means
25 	 1 	 1000 	 means
25 	 1 	 1000 	 means
26 	 1 	 1000 	 means
26 	 1 	 1000 	 means
27 	 1 	 1000 	 means
27 	 1 	 1000 	 means
27 	 1 	 1000 	 means
27 	 1 	 1000 	 means
27 	 1 	 1000 	 means
28 	 1 	 1000 	 means
29 	 1 	 1000 	 means
29 	 1 	 1000 	 means
29 	 1 	 1000 	 means
29 	 1 	 1000 	 means
29 	 1 	 1000 	 means
29 	 1 	 1000 	 means
30 	 1 	 1000 	 means
31 	 1 	 1000 	 means
31 	 1 	 1000 	 means
32 	 1 	 1000 	 means
32 	 1 	 1000 	 means
33 	 1 	 1000 	 means
33 	 1 	 1000 	 means
33 	 1 	 1000 	 means
33 	 1 	 1000 	 means
34 	 1 	 1000 	 means
34 	 1 	 1000 	 means
35 	 1 	 1000 	 means
35 	 1 	 1000 	 means
35 	 1 	 1000 	 means
37 	 1 	 1000 	 means
38 	 1 	 1000 	 means
39 	 1 	 1000 	 means
39 	 1 	 1000 	 means
39 	 1 	 1000 	 means
39 	 1 	 1000 	 means
39 	 1 	 1000 	 means
40 	 1 	 1000 	 means
40 	 1 	 1000 	 means
40 	 1 	 1000 	 means
41 	 1 	 1000 	 means
42 	 1 	 1000 	 means
42 	 1 	 1000 	 means
42 	 1 	 1000 	 means
42 	 1 	 1000 	 means
42 	 1 	 1000 	 means
43 	 1 	 1000 	 means
43 	 1 	 1000 	 means
43 	 1 	 1000 	 means
44 	 1 	 1000 	 means
44 	 1 	 1000 	 means
44 	 1 	 1000 	 means
44 	 1 	 1000 	 means
44 	 1 	 1000 	 means
44 	 1 	 1000 	 means
45 	 1 	 1000 	 means
45 	 1 	 1000 	 means
45 	 1 	 1000 	 means
46 	 1 	 1000 	 means
46 	 1 	 1000 	 means
46 	 1 	 1000 	 means
46 	 1 	 1000 	 means
46 	 1 	 1000 	 means
47 	 1 	 1000 	 means
47 	 1 	 1000 	 means
47 	 1 	 1000 	 means
47 	 1 	 1000 	 means
47 	 1 	 1000 	 means
48 	 1 	 1000 	 means
48 	 1 	 1000 	 means
49 	 1 	 1000 	 means
49 	 1 	 1000 	 means
49 	 1 	 1000 	 means
50 	 1 	 1000 	 means
50 	 1 	 1000 	 means
50 	 1 	 1000 	 means
51 	 1 	 1000 	 means
51 	 1 	 1000 	 means
51 	 1 	 1000 	 means
51 	 1 	 1000 	 means
51 	 1 	 1000 	 means
51 	 1 	 1000 	 means
52 	 1 	 1000 	 means
52 	 1 	 1000 	 means
52 	 1 	 1000 	 means
52 	 1 	 1000 	 means
53 	 1 	 1000 	 means
53 	 1 	 1000 	 means
53 	 1 	 1000 	 means
53 	 1 	 1000 	 means
53 	 1 	 1000 	 means
53 	 1 	 1000 	 means
54 	 1 	 1000 	 means
54 	 1 	 1000 	 means
54 	 1 	 1000 	 means
55 	 1 	 1000 	 means
55 	 1 	 1000 	 means
55 	 1 	 1000 	 means
55 	 1 	 1000 	 means
56 	 1 	 1000 	 means
56 	 1 	 1000 	 means
56 	 1 	 1000 	 means
56 	 1 	 1000 	 means
56 	 1 	 1000 	 means
56 	 1 	 1000 	 means
56 	 1 	 1000 	 means
57 	 1 	 1000 	 means
58 	 1 	 1000 	 means
58 	 1 	 1000 	 means
59 	 1 	 1000 	 means
59 	 1 	 1000 	 means
59 	 1 	 1000 	 means
59 	 1 	 1000 	 means
60 	 1 	 1000 	 means
60 	 1 	 1000 	 means
60 	 1 	 1000 	 means
61 	 1 	 1000 	 means
61 	 1 	 1000 	 means
61 	 1 	 1000 	 means
61 	 1 	 1000 	 means
61 	 1 	 1000 	 means
62 	 1 	 1000 	 means
62 	 1 	 1000 	 means
63 	 1 	 1000 	 means
63 	 1 	 1000 	 means
63 	 1 	 1000 	 means
63 	 1 	 1000 	 means
64 	 1 	 1000 	 means
64 	 1 	 1000 	 means
64 	 1 	 1000 	 means
64 	 1 	 1000 	 means
64 	 1 	 1000 	 means
64 	 1 	 1000 	 means
64 	 1 	 1000 	 means
64 	 1 	 1000 	 means
64 	 1 	 1000 	 means
65 	 1 	 1000 	 means
65 	 1 	 1000 	 means
65 	 1 	 1000 	 means
66 	 1 	 1000 	 means
66 	 1 	 1000 	 means
66 	 1 	 1000 	 means
67 	 1 	 1000 	 means
68 	 1 	 1000 	 means
68 	 1 	 1000 	 means
68 	 1 	 1000 	 means
69 	 1 	 1000 	 means
69 	 1 	 1000 	 means
69 	 1 	 1000 	 means
70 	 1 	 1000 	 means
70 	 1 	 1000 	 means
70 	 1 	 1000 	 means
70 	 1 	 1000 	 means
71 	 1 	 1000 	 means
71 	 1 	 1000 	 means
72 	 1 	 1000 	 means
72 	 1 	 1000 	 means
73 	 1 	 1000 	 means
73 	 1 	 1000 	 means
73 	 1 	 1000 	 means
74 	 1 	 1000 	 means
74 	 1 	 1000 	 means
75 	 1 	 1000 	 means
75 	 1 	 1000 	 means
75 	 1 	 1000 	 means
75 	 1 	 1000 	 means
75 	 1 	 1000 	 means
76 	 1 	 1000 	 means
77 	 1 	 1000 	 means
77 	 1 	 1000 	 means
77 	 1 	 1000 	 means
78 	 1 	 1000 	 means
78 	 1 	 1000 	 means
78 	 1 	 1000 	 means
78 	 1 	 1000 	 means
78 	 1 	 1000 	 means
78 	 1 	 1000 	 means
78 	 1 	 1000 	 means
79 	 1 	 1000 	 means
79 	 1 	 1000 	 means
79 	 1 	 1000 	 means
80 	 1 	 1000 	 means
80 	 1 	 1000 	 means
80 	 1 	 1000 	 means
80 	 1 	 1000 	 means
80 	 1 	 1000 	 means
81 	 1 	 1000 	 means
81 	 1 	 1000 	 means
81 	 1 	 1000 	 means
81 	 1 	 1000 	 means
81 	 1 	 1000 	 means
81 	 1 	 1000 	 means
81 	 1 	 1000 	 means
82 	 1 	 1000 	 means
82 	 1 	 1000 	 means
82 	 1 	 1000 	 means
82 	 1 	 1000 	 means
83 	 1 	 1000 	 means
83 	 1 	 1000 	 means
83 	 1 	 1000 	 means
83 	 1 	 1000 	 means
83 	 1 	 1000 	 means
83 	 1 	 1000 	 means
84 	 1 	 1000 	 means
84 	 1 	 1000 	 means
84 	 1 	 1000 	 means
85 	 1 	 1000 	 means
85 	 1 	 1000 	 means
86 	 1 	 1000 	 means
86 	 1 	 1000 	 means
86 	 1 	 1000 	 means
86 	 1 	 1000 	 means
88 	 1 	 1000 	 means
89 	 1 	 1000 	 means
89 	 1 	 1000 	 means
89 	 1 	 1000 	 means
90 	 1 	 1000 	 means
90 	 1 	 1000 	 means
90 	 1 	 1000 	 means
90 	 1 	 1000 	 means
90 	 1 	 1000 	 means
90 	 1 	 1000 	 means
90 	 1 	 1000 	 means
90 	 1 	 1000 	 means
90 	 1 	 1000 	 means
91 	 1 	 1000 	 means
91 	 1 	 1000 	 means
92 	 1 	 1000 	 means
93 	 1 	 1000 	 means
93 	 1 	 1000 	 means
93 	 1 	 1000 	 means
93 	 1 	 1000 	 means
94 	 1 	 1000 	 means
94 	 1 	 1000 	 means
95 	 1 	 1000 	 means
95 	 1 	 1000 	 means
96 	 1 	 1000 	 means
96 	 1 	 1000 	 means
97 	 1 	 1000 	 means
97 	 1 	 1000 	 means
97 	 1 	 1000 	 means
98 	 1 	 1000 	 means
98 	 1 	 1000 	 means
98 	 1 	 1000 	 means
99 	 1 	 1000 	 means
99 	 1 	 1000 	 means
99 	 1 	 1000 	 means
100 	 1 	 1000 	 means
101 	 1 	 1000 	 means
101 	 1 	 1000 	 means
101 	 1 	 1000 	 means
101 	 1 	 1000 	 means
101 	 1 	 1000 	 means
102 	 1 	 1000 	 means
102 	 1 	 1000 	 means
102 	 1 	 1000 	 means
102 	 1 	 1000 	 means
102 	 1 	 1000 	 means
103 	 1 	 1000 	 means
103 	 1 	 1000 	 means
103 	 1 	 1000 	 means
103 	 1 	 1000 	 means
104 	 1 	 1000 	 means
104 	 1 	 1000 	 means
104 	 1 	 1000 	 means
104 	 1 	 1000 	 means
104 	 1 	 1000 	 means
104 	 1 	 1000 	 means
105 	 1 	 1000 	 means
105 	 1 	 1000 	 means
105 	 1 	 1000 	 means
106 	 1 	 1000 	 means
106 	 1 	 1000 	 means
107 	 1 	 1000 	 means
107 	 1 	 1000 	 means
107 	 1 	 1000 	 means
107 	 1 	 1000 	 means
107 	 1 	 1000 	 means
108 	 1 	 1000 	 means
108 	 1 	 1000 	 means
108 	 1 	 1000 	 means
108 	 1 	 1000 	 means
109 	 1 	 1000 	 means
109 	 1 	 1000 	 means
109 	 1 	 1000 	 means
110 	 1 	 1000 	 means
110 	 1 	 1000 	 means
110 	 1 	 1000 	 means
110 	 1 	 1000 	 means
110 	 1 	 1000 	 means
110 	 1 	 1000 	 means
110 	 1 	 1000 	 means
111 	 1 	 1000 	 means
111 	 1 	 1000 	 means
111 	 1 	 1000 	 means
111 	 1 	 1000 	 means
111 	 1 	 1000 	 means
111 	 1 	 1000 	 means
112 	 1 	 1000 	 means
112 	 1 	 1000 	 means
112 	 1 	 1000 	 means
112 	 1 	 1000 	 means
112 	 1 	 1000 	 means
112 	 1 	 1000 	 means
113 	 1 	 1000 	 means
113 	 1 	 1000 	 means
113 	 1 	 1000 	 means
113 	 1 	 1000 	 means
114 	 1 	 1000 	 means
114 	 1 	 1000 	 means
114 	 1 	 1000 	 means
114 	 1 	 1000 	 means
114 	 1 	 1000 	 means
114 	 1 	 1000 	 means
114 	 1 	 1000 	 means
114 	 1 	 1000 	 means
115 	 1 	 1000 	 means
115 	 1 	 1000 	 means
115 	 1 	 1000 	 means
116 	 1 	 1000 	 means
117 	 1 	 1000 	 means
118 	 1 	 1000 	 means
118 	 1 	 1000 	 means
118 	 1 	 1000 	 means
118 	 1 	 1000 	 means
118 	 1 	 1000 	 means
119 	 1 	 1000 	 means
119 	 1 	 1000 	 means
119 	 1 	 1000 	 means
119 	 1 	 1000 	 means
120 	 1 	 1000 	 means
120 	 1 	 1000 	 means
120 	 1 	 1000 	 means
120 	 1 	 1000 	 means
120 	 1 	 1000 	 means
120 	 1 	 1000 	 means
120 	 1 	 1000 	 means
120 	 1 	 1000 	 means
121 	 1 	 1000 	 means
121 	 1 	 1000 	 means
121 	 1 	 1000 	 means
121 	 1 	 1000 	 means
121 	 1 	 1000 	 means
122 	 1 	 1000 	 means
122 	 1 	 1000 	 means
122 	 1 	 1000 	 means
122 	 1 	 1000 	 means
123 	 1 	 1000 	 means
123 	 1 	 1000 	 means
123 	 1 	 1000 	 means
124 	 1 	 1000 	 means
124 	 1 	 1000 	 means
124 	 1 	 1000 	 means
125 	 1 	 1000 	 means
125 	 1 	 1000 	 means
125 	 1 	 1000 	 means
125 	 1 	 1000 	 means
125 	 1 	 1000 	 means
125 	 1 	 1000 	 means
125 	 1 	 1000 	 means
126 	 1 	 1000 	 means
126 	 1 	 1000 	 means
126 	 1 	 1000 	 means
126 	 1 	 1000 	 means
126 	 1 	 1000 	 means
127 	 1 	 1000 	 means
127 	 1 	 1000 	 means
127 	 1 	 1000 	 means
127 	 1 	 1000 	 means
127 	 1 	 1000 	 means
127 	 1 	 1000 	 means
128 	 1 	 1000 	 means
128 	 1 	 1000 	 means
128 	 1 	 1000 	 means
128 	 1 	 1000 	 means
128 	 1 	 1000 	 means
128 	 1 	 1000 	 means
129 	 1 	 1000 	 means
129 	 1 	 1000 	 means
129 	 1 	 1000 	 means
129 	 1 	 1000 	 means
130 	 1 	 1000 	 means
130 	 1 	 1000 	 means
130 	 1 	 1000 	 means
130 	 1 	 1000 	 means
130 	 1 	 1000 	 means
130 	 1 	 1000 	 means
131 	 1 	 1000 	 means
131 	 1 	 1000 	 means
131 	 1 	 1000 	 means
132 	 1 	 1000 	 means
132 	 1 	 1000 	 means
132 	 1 	 1000 	 means
132 	 1 	 1000 	 means
132 	 1 	 1000 	 means
132 	 1 	 1000 	 means
132 	 1 	 1000 	 means
133 	 1 	 1000 	 means
133 	 1 	 1000 	 means
133 	 1 	 1000 	 means
133 	 1 	 1000 	 means
134 	 1 	 1000 	 means
134 	 1 	 1000 	 means
134 	 1 	 1000 	 means
134 	 1 	 1000 	 means
134 	 1 	 1000 	 means
135 	 1 	 1000 	 means
135 	 1 	 1000 	 means
135 	 1 	 1000 	 means
135 	 1 	 1000 	 means
135 	 1 	 1000 	 means
136 	 1 	 1000 	 means
136 	 1 	 1000 	 means
136 	 1 	 1000 	 means
136 	 1 	 1000 	 means
137 	 1 	 1000 	 means
137 	 1 	 1000 	 means
137 	 1 	 1000 	 means
137 	 1 	 1000 	 means
137 	 1 	 1000 	 means
137 	 1 	 1000 	 means
138 	 1 	 1000 	 means
138 	 1 	 1000 	 means
138 	 1 	 1000 	 means
138 	 1 	 1000 	 means
139 	 1 	 1000 	 means
140 	 1 	 1000 	 means
140 	 1 	 1000 	 means
140 	 1 	 1000 	 means
140 	 1 	 1000 	 means
140 	 1 	 1000 	 means
141 	 1 	 1000 	 means
141 	 1 	 1000 	 means
142 	 1 	 1000 	 means
142 	 1 	 1000 	 means
143 	 1 	 1000 	 means
143 	 1 	 1000 	 means
143 	 1 	 1000 	 means
143 	 1 	 1000 	 means
144 	 1 	 1000 	 means
144 	 1 	 1000 	 means
144 	 1 	 1000 	 means
144 	 1 	 1000 	 means
145 	 1 	 1000 	 means
145 	 1 	 1000 	 means
145 	 1 	 1000 	 means
145 	 1 	 1000 	 means
146 	 1 	 1000 	 means
146 	 1 	 1000 	 means
146 	 1 	 1000 	 means
146 	 1 	 1000 	 means
147 	 1 	 1000 	 means
147 	 1 	 1000 	 means
148 	 1 	 1000 	 means
148 	 1 	 1000 	 means
148 	 1 	 1000 	 means
148 	 1 	 1000 	 means
149 	 1 	 1000 	 means
150 	 1 	 1000 	 means
150 	 1 	 1000 	 means
150 	 1 	 1000 	 means
150 	 1 	 1000 	 means
150 	 1 	 1000 	 means
150 	 1 	 1000 	 means
150 	 1 	 1000 	 means
151 	 1 	 1000 	 means
152 	 1 	 1000 	 means
152 	 1 	 1000 	 means
153 	 1 	 1000 	 means
153 	 1 	 1000 	 means
154 	 1 	 1000 	 means
154 	 1 	 1000 	 means
154 	 1 	 1000 	 means
154 	 1 	 1000 	 means
155 	 1 	 1000 	 means
156 	 1 	 1000 	 means
156 	 1 	 1000 	 means
156 	 1 	 1000 	 means
156 	 1 	 1000 	 means
156 	 1 	 1000 	 means
156 	 1 	 1000 	 means
156 	 1 	 1000 	 means
157 	 1 	 1000 	 means
158 	 1 	 1000 	 means
158 	 1 	 1000 	 means
158 	 1 	 1000 	 means
158 	 1 	 1000 	 means
158 	 1 	 1000 	 means
159 	 1 	 1000 	 means
160 	 1 	 1000 	 means
160 	 1 	 1000 	 means
160 	 1 	 1000 	 means
160 	 1 	 1000 	 means
161 	 1 	 1000 	 means
161 	 1 	 1000 	 means
161 	 1 	 1000 	 means
161 	 1 	 1000 	 means
162 	 1 	 1000 	 means
163 	 1 	 1000 	 means
163 	 1 	 1000 	 means
163 	 1 	 1000 	 means
164 	 1 	 1000 	 means
164 	 1 	 1000 	 means
165 	 1 	 1000 	 means
165 	 1 	 1000 	 means
165 	 1 	 1000 	 means
165 	 1 	 1000 	 means
165 	 1 	 1000 	 means
166 	 1 	 1000 	 means
166 	 1 	 1000 	 means
166 	 1 	 1000 	 means
166 	 1 	 1000 	 means
167 	 1 	 1000 	 means
167 	 1 	 1000 	 means
167 	 1 	 1000 	 means
167 	 1 	 1000 	 means
167 	 1 	 1000 	 means
168 	 1 	 1000 	 means
168 	 1 	 1000 	 means
168 	 1 	 1000 	 means
169 	 1 	 1000 	 means
169 	 1 	 1000 	 means
169 	 1 	 1000 	 means
169 	 1 	 1000 	 means
170 	 1 	 1000 	 means
170 	 1 	 1000 	 means
170 	 1 	 1000 	 means
170 	 1 	 1000 	 means
171 	 1 	 1000 	 means
171 	 1 	 1000 	 means
171 	 1 	 1000 	 means
172 	 1 	 1000 	 means
172 	 1 	 1000 	 means
173 	 1 	 1000 	 means
173 	 1 	 1000 	 means
173 	 1 	 1000 	 means
173 	 1 	 1000 	 means
173 	 1 	 1000 	 means
173 	 1 	 1000 	 means
173 	 1 	 1000 	 means
174 	 1 	 1000 	 means
174 	 1 	 1000 	 means
175 	 1 	 1000 	 means
175 	 1 	 1000 	 means
176 	 1 	 1000 	 means
176 	 1 	 1000 	 means
176 	 1 	 1000 	 means
176 	 1 	 1000 	 means
176 	 1 	 1000 	 means
177 	 1 	 1000 	 means
177 	 1 	 1000 	 means
178 	 1 	 1000 	 means
178 	 1 	 1000 	 means
178 	 1 	 1000 	 means
179 	 1 	 1000 	 means
179 	 1 	 1000 	 means
179 	 1 	 1000 	 means
180 	 1 	 1000 	 means
180 	 1 	 1000 	 means
181 	 1 	 1000 	 means
181 	 1 	 1000 	 means
181 	 1 	 1000 	 means
181 	 1 	 1000 	 means
181 	 1 	 1000 	 means
181 	 1 	 1000 	 means
181 	 1 	 1000 	 means
182 	 1 	 1000 	 means
183 	 1 	 1000 	 means
183 	 1 	 1000 	 means
183 	 1 	 1000 	 means
183 	 1 	 1000 	 means
183 	 1 	 1000 	 means
183 	 1 	 1000 	 means
184 	 1 	 1000 	 means
184 	 1 	 1000 	 means
186 	 1 	 1000 	 means
186 	 1 	 1000 	 means
186 	 1 	 1000 	 means
187 	 1 	 1000 	 means
187 	 1 	 1000 	 means
187 	 1 	 1000 	 means
187 	 1 	 1000 	 means
188 	 1 	 1000 	 means
189 	 1 	 1000 	 means
189 	 1 	 1000 	 means
189 	 1 	 1000 	 means
189 	 1 	 1000 	 means
190 	 1 	 1000 	 means
190 	 1 	 1000 	 means
190 	 1 	 1000 	 means
190 	 1 	 1000 	 means
190 	 1 	 1000 	 means
190 	 1 	 1000 	 means
191 	 1 	 1000 	 means
191 	 1 	 1000 	 means
191 	 1 	 1000 	 means
191 	 1 	 1000 	 means
191 	 1 	 1000 	 means
191 	 1 	 1000 	 means
192 	 1 	 1000 	 means
192 	 1 	 1000 	 means
192 	 1 	 1000 	 means
192 	 1 	 1000 	 means
193 	 1 	 1000 	 means
193 	 1 	 1000 	 means
193 	 1 	 1000 	 means
193 	 1 	 1000 	 means
194 	 1 	 1000 	 means
195 	 1 	 1000 	 means
195 	 1 	 1000 	 means
195 	 1 	 1000 	 means
195 	 1 	 1000 	 means
196 	 1 	 1000 	 means
196 	 1 	 1000 	 means
196 	 1 	 1000 	 means
196 	 1 	 1000 	 means
197 	 1 	 1000 	 means
197 	 1 	 1000 	 means
198 	 1 	 1000 	 means
198 	 1 	 1000 	 means
198 	 1 	 1000 	 means
198 	 1 	 1000 	 means
198 	 1 	 1000 	 means
198 	 1 	 1000 	 means
199 	 1 	 1000 	 means
199 	 1 	 1000 	 means
200 	 1 	 1000 	 means
200 	 1 	 1000 	 means
200 	 1 	 1000 	 means
200 	 1 	 1000 	 means
201 	 1 	 1000 	 means
201 	 1 	 1000 	 means
201 	 1 	 1000 	 means
202 	 1 	 1000 	 means
202 	 1 	 1000 	 means
203 	 1 	 1000 	 means
203 	 1 	 1000 	 means
203 	 1 	 1000 	 means
204 	 1 	 1000 	 means
204 	 1 	 1000 	 means
204 	 1 	 1000 	 means
204 	 1 	 1000 	 means
204 	 1 	 1000 	 means
205 	 1 	 1000 	 means
205 	 1 	 1000 	 means
206 	 1 	 1000 	 means
206 	 1 	 1000 	 means
206 	 1 	 1000 	 means
206 	 1 	 1000 	 means
206 	 1 	 1000 	 means
206 	 1 	 1000 	 means
207 	 1 	 1000 	 means
207 	 1 	 1000 	 means
207 	 1 	 1000 	 means
209 	 1 	 1000 	 means
209 	 1 	 1000 	 means
209 	 1 	 1000 	 means
209 	 1 	 1000 	 means
210 	 1 	 1000 	 means
210 	 1 	 1000 	 means
210 	 1 	 1000 	 means
210 	 1 	 1000 	 means
211 	 1 	 1000 	 means
211 	 1 	 1000 	 means
212 	 1 	 1000 	 means
212 	 1 	 1000 	 means
212 	 1 	 1000 	 means
212 	 1 	 1000 	 means
213 	 1 	 1000 	 means
213 	 1 	 1000 	 means
214 	 1 	 1000 	 means
214 	 1 	 1000 	 means
214 	 1 	 1000 	 means
215 	 1 	 1000 	 means
215 	 1 	 1000 	 means
216 	 1 	 1000 	 means
216 	 1 	 1000 	 means
216 	 1 	 1000 	 means
216 	 1 	 1000 	 means
217 	 1 	 1000 	 means
217 	 1 	 1000 	 means
217 	 1 	 1000 	 means
217 	 1 	 1000 	 means
217 	 1 	 1000 	 means
218 	 1 	 1000 	 means
218 	 1 	 1000 	 means
219 	 1 	 1000 	 means
219 	 1 	 1000 	 means
219 	 1 	 1000 	 means
219 	 1 	 1000 	 means
219 	 1 	 1000 	 means
219 	 1 	 1000 	 means
220 	 1 	 1000 	 means
220 	 1 	 1000 	 means
220 	 1 	 1000 	 means
221 	 1 	 1000 	 means
221 	 1 	 1000 	 means
221 	 1 	 1000 	 means
221 	 1 	 1000 	 means
222 	 1 	 1000 	 means
223 	 1 	 1000 	 means
223 	 1 	 1000 	 means
223 	 1 	 1000 	 means
224 	 1 	 1000 	 means
224 	 1 	 1000 	 means
224 	 1 	 1000 	 means
224 	 1 	 1000 	 means
225 	 1 	 1000 	 means
225 	 1 	 1000 	 means
225 	 1 	 1000 	 means
225 	 1 	 1000 	 means
225 	 1 	 1000 	 means
225 	 1 	 1000 	 means
225 	 1 	 1000 	 means
226 	 1 	 1000 	 means
228 	 1 	 1000 	 means
228 	 1 	 1000 	 means
228 	 1 	 1000 	 means
228 	 1 	 1000 	 means
228 	 1 	 1000 	 means
228 	 1 	 1000 	 means
228 	 1 	 1000 	 means
228 	 1 	 1000 	 means
228 	 1 	 1000 	 means
228 	 1 	 1000 	 means
229 	 1 	 1000 	 means
229 	 1 	 1000 	 means
229 	 1 	 1000 	 means
230 	 1 	 1000 	 means
230 	 1 	 1000 	 means
231 	 1 	 1000 	 means
231 	 1 	 1000 	 means
231 	 1 	 1000 	 means
231 	 1 	 1000 	 means
232 	 1 	 1000 	 means
232 	 1 	 1000 	 means
232 	 1 	 1000 	 means
232 	 1 	 1000 	 means
233 	 1 	 1000 	 means
233 	 1 	 1000 	 means
233 	 1 	 1000 	 means
234 	 1 	 1000 	 means
234 	 1 	 1000 	 means
234 	 1 	 1000 	 means
234 	 1 	 1000 	 means
235 	 1 	 1000 	 means
235 	 1 	 1000 	 means
235 	 1 	 1000 	 means
235 	 1 	 1000 	 means
236 	 1 	 1000 	 means
236 	 1 	 1000 	 means
236 	 1 	 1000 	 means
237 	 1 	 1000 	 means
237 	 1 	 1000 	 means
237 	 1 	 1000 	 means
238 	 1 	 1000 	 means
238 	 1 	 1000 	 means
238 	 1 	 1000 	 means
238 	 1 	 1000 	 means
239 	 1 	 1000 	 means
239 	 1 	 1000 	 means
239 	 1 	 1000 	 means
239 	 1 	 1000 	 means
240 	 1 	 1000 	 means
240 	 1 	 1000 	 means
240 	 1 	 1000 	 means
240 	 1 	 1000 	 means
240 	 1 	 1000 	 means
241 	 1 	 1000 	 means
241 	 1 	 1000 	 means
241 	 1 	 1000 	 means
241 	 1 	 1000 	 means
242 	 1 	 1000 	 means
242 	 1 	 1000 	 means
242 	 1 	 1000 	 means
242 	 1 	 1000 	 means
243 	 1 	 1000 	 means
243 	 1 	 1000 	 means
243 	 1 	 1000 	 means
243 	 1 	 1000 	 means
243 	 1 	 1000 	 means
243 	 1 	 1000 	 means
244 	 1 	 1000 	 means
244 	 1 	 1000 	 means
244 	 1 	 1000 	 means
244 	 1 	 1000 	 means
244 	 1 	 1000 	 means
244 	 1 	 1000 	 means
245 	 1 	 1000 	 means
246 	 1 	 1000 	 means
246 	 1 	 1000 	 means
246 	 1 	 1000 	 means
246 	 1 	 1000 	 means
247 	 1 	 1000 	 means
247 	 1 	 1000 	 means
247 	 1 	 1000 	 means
248 	 1 	 1000 	 means
248 	 1 	 1000 	 means
248 	 1 	 1000 	 means
248 	 1 	 1000 	 means
248 	 1 	 1000 	 means
248 	 1 	 1000 	 means
249 	 1 	 1000 	 means
249 	 1 	 1000 	 means
250 	 1 	 1000 	 means
250 	 1 	 1000 	 means
250 	 1 	 1000 	 means
250 	 1 	 1000 	 means
250 	 1 	 1000 	 means
250 	 1 	 1000 	 means
251 	 1 	 1000 	 means
251 	 1 	 1000 	 means
251 	 1 	 1000 	 means
251 	 1 	 1000 	 means
251 	 1 	 1000 	 means
252 	 1 	 1000 	 means
252 	 1 	 1000 	 means
252 	 1 	 1000 	 means
252 	 1 	 1000 	 means
253 	 1 	 1000 	 means
253 	 1 	 1000 	 means
253 	 1 	 1000 	 means
253 	 1 	 1000 	 means
254 	 1 	 1000 	 means
254 	 1 	 1000 	 means
254 	 1 	 1000 	 means
254 	 1 	 1000 	 means
254 	 1 	 1000 	 means
255 	 1 	 1000 	 means
255 	 1 	 1000 	 means
255 	 1 	 1000 	 means
255 	 1 	 1000 	 means
255 	 1 	 1000 	 means
256 	 1 	 1000 	 means
256 	 1 	 1000 	 means
256 	 1 	 1000 	 means
